customer_id,customer_name,location,customer_age,tenure_months,subscription_type,monthly_spend,total_spend,contract_length,login_frequency,avg_session_duration,support_tickets,complaints,payment_failures,discount_usage,product_usage,last_active_days,customer_satisfaction,previous_upgrades,previous_downgrades,churn_probability_ground_truth,churn
C22559,Neha Gupta,Hyderabad,30,1,Basic,1220.0,1230.0,1 Month,14,13.5,7,3,1,0,Medium,40,2.8,2,0,0.8489,1
C22560,Karan Kulkarni,Chennai,43,52,Pro,3680.0,176218.07,1 Month,13,12.3,2,3,0,0,Medium,4,3.4,1,0,0.1472,0
C22561,Ava Lee,San Francisco,46,6,Basic,1100.0,6020.3,1 Year,10,7.5,1,0,0,0,Medium,8,3.1,0,0,0.2143,0
C22562,Ethan Thompson,New York,41,43,Basic,800.0,32951.37,1 Month,9,32.9,0,0,1,0,Medium,8,3.6,0,0,0.0627,0
C22563,Harper Moore,Sydney,45,13,Basic,1820.0,21693.24,1 Month,17,10.4,4,2,0,0,Medium,36,2.9,0,1,0.8001,1
C22564,James Anderson,London,24,13,Basic,1120.0,14656.11,1 Month,12,33.7,4,2,0,1,Medium,2,2.8,2,0,0.4183,0
C22565,Rahul Chatterjee,Pune,35,11,Pro,4350.0,44369.41,1 Month,21,29.5,0,0,4,1,High,6,5.0,0,0,0.1546,0
C22566,Rohan Patel,Mumbai,25,47,Pro,6060.0,277403.68,1 Month,12,6.9,0,0,0,1,Medium,24,3.7,0,0,0.087,0
C22567,Evelyn Moore,New York,43,5,Basic,950.0,4536.01,2 Year,17,28.3,2,0,0,1,Medium,10,3.8,0,0,0.1045,0
C22568,Sarah Garcia,Toronto,44,18,Pro,5540.0,99049.17,1 Month,13,30.5,3,0,0,1,Medium,19,5.0,0,0,0.1267,0
C22569,Charlotte Thomas,Sydney,27,7,Enterprise,20570.0,149600.54,1 Month,11,41.0,3,2,0,1,Medium,3,2.5,1,0,0.2956,0
C22570,Mia Davis,Singapore,30,45,Basic,610.0,26432.48,1 Month,13,15.0,0,0,2,0,Medium,10,2.6,0,0,0.2367,0
C22571,Harper Williams,Toronto,27,4,Basic,1090.0,4236.91,1 Month,15,6.1,5,4,0,0,Medium,12,4.9,1,0,0.7532,1
C22572,Benjamin Lee,Singapore,38,21,Pro,4850.0,104886.13,1 Month,13,36.8,2,2,0,0,Medium,5,3.4,1,1,0.1472,0
C22573,Ethan Thompson,San Francisco,35,10,Basic,1210.0,12038.0,1 Month,11,58.1,1,2,0,0,Medium,5,3.2,0,1,0.2677,0
C22574,Olivia Williams,Singapore,36,20,Enterprise,18630.0,338323.18,1 Month,12,44.1,2,1,0,0,Medium,0,2.4,0,0,0.0956,0
C22575,Anushka Chatterjee,Bengaluru,33,4,Pro,4010.0,14504.54,1 Month,11,20.0,5,4,1,0,Medium,13,2.0,0,0,0.8548,1
C22576,Anushka Deshmukh,Delhi NCR,52,10,Pro,3930.0,40864.88,2 Year,16,41.4,4,0,0,0,Medium,5,2.5,0,2,0.0711,0
C22577,Isha Rao,Mumbai,44,3,Basic,1110.0,3097.9,1 Month,10,52.8,0,0,3,0,Medium,5,3.3,0,0,0.3906,0
C22578,Benjamin Davis,Singapore,34,60,Pro,6070.0,377580.77,1 Year,9,14.6,3,2,1,0,Medium,16,3.2,1,0,0.1175,0
C22579,Siddharth Joshi,Mumbai,22,5,Basic,930.0,4488.85,1 Month,17,63.7,4,1,0,0,Medium,5,3.7,0,0,0.1866,0
C22580,Anushka Sharma,Delhi NCR,21,60,Enterprise,16810.0,977003.58,1 Month,14,15.6,3,0,0,1,Medium,1,2.3,1,0,0.01,0
C22581,Aarav Agarwal,Mumbai,21,10,Pro,4520.0,47407.88,1 Month,16,29.5,0,0,0,0,Medium,5,4.1,0,0,0.0335,0
C22582,Tanvi Gupta,Hyderabad,39,2,Basic,760.0,1485.38,1 Year,11,27.7,4,0,0,0,Medium,13,3.5,0,0,0.3575,0
C22583,Charlotte Smith,San Francisco,34,1,Pro,4850.0,5073.1,2 Year,14,11.6,1,0,0,0,Medium,4,2.7,0,0,0.1579,0
C22584,Priya Patel,Delhi NCR,47,17,Basic,810.0,13710.86,1 Month,23,21.5,2,1,2,1,High,8,4.5,0,0,0.1258,0
C22585,Kavya Joshi,Chennai,42,18,Basic,870.0,15904.78,1 Month,17,12.4,3,2,1,1,Medium,12,2.7,0,0,0.5262,1
C22586,Rohan Sharma,Chennai,21,14,Pro,3590.0,45728.72,1 Month,12,49.1,5,3,0,0,Medium,20,2.7,0,0,0.5768,1
C22587,Lucas Rodriguez,Toronto,28,2,Pro,3190.0,5755.75,1 Year,17,19.2,3,0,0,0,Medium,2,5.0,0,0,0.0806,0
C22588,Siddharth Reddy,Pune,21,8,Pro,5510.0,44435.91,1 Year,15,15.1,3,0,0,0,Medium,4,3.5,0,0,0.1081,0
C22589,Sophia Martin,San Francisco,32,9,Basic,1360.0,11946.21,1 Month,10,25.2,2,1,0,1,Medium,0,1.7,0,0,0.46,0
C22590,Daniel Smith,San Francisco,38,22,Pro,5240.0,117566.15,1 Month,13,14.0,2,1,0,0,Medium,33,2.5,0,0,0.5854,1
C22591,Amelia Taylor,New York,36,10,Basic,1450.0,13438.89,1 Month,9,10.3,5,2,0,0,Medium,10,3.6,0,0,0.7779,1
C22592,Dev Nair,Pune,35,16,Pro,4370.0,71487.87,1 Month,15,18.4,3,3,1,0,Medium,2,3.0,0,0,0.4394,0
C22593,Rohan Iyer,Pune,25,7,Pro,4480.0,31350.39,1 Year,9,14.8,3,0,1,0,Medium,11,4.3,0,1,0.1916,0
C22594,Priya Kumar,Delhi NCR,56,24,Pro,5310.0,119554.79,1 Year,17,18.0,3,1,2,0,Medium,0,4.4,0,1,0.1474,0
C22595,Karan Bhasin,Chennai,37,1,Enterprise,24230.0,25116.2,1 Month,16,17.2,4,1,0,0,Medium,12,3.2,0,0,0.3786,0
C22596,Ethan Miller,Sydney,50,60,Enterprise,14100.0,884449.59,1 Month,17,22.2,1,0,0,0,Medium,10,3.5,0,0,0.01,0
C22597,Vikram Rao,Mumbai,43,19,Enterprise,27320.0,502968.64,1 Year,16,24.4,5,3,2,0,Medium,8,4.5,0,0,0.2917,0
C22598,Siddharth Iyer,Mumbai,41,3,Enterprise,13900.0,40352.89,1 Year,15,13.5,3,0,1,0,Medium,4,4.3,0,0,0.1309,0
C22599,James Williams,Sydney,41,23,Pro,4130.0,93632.43,1 Month,12,19.9,3,3,0,0,Medium,4,4.8,0,0,0.2454,0
C22600,Kavya Rao,Hyderabad,31,28,Enterprise,18760.0,529136.27,1 Month,19,9.6,4,0,0,0,Medium,13,4.7,1,0,0.0274,0
C22601,Isha Kulkarni,Mumbai,30,28,Enterprise,19080.0,536991.86,1 Month,16,10.0,9,1,0,0,Medium,1,4.3,0,0,0.3228,0
C22602,Amelia Moore,London,35,6,Pro,6070.0,35684.51,2 Year,20,19.1,3,3,3,0,High,5,4.2,0,0,0.3421,0
C22603,Charlotte Taylor,Singapore,34,58,Basic,1500.0,90286.07,2 Year,14,18.4,8,4,0,0,Medium,28,3.0,0,0,0.4446,0
C22604,Rohan Mehta,Bengaluru,21,1,Basic,1320.0,1220.26,1 Month,16,15.2,6,4,1,0,Medium,2,3.9,0,0,0.7363,1
C22605,Arjun Reddy,Delhi NCR,35,9,Pro,5330.0,44605.3,1 Year,16,26.2,4,2,1,0,Medium,14,3.8,0,0,0.309,0
C22606,Siddharth Kulkarni,Bengaluru,41,2,Pro,4780.0,9638.89,1 Year,12,36.6,2,0,1,1,Medium,0,2.8,0,0,0.1901,0
C22607,Aarav Agarwal,Pune,24,9,Pro,3960.0,36040.63,1 Month,15,49.6,3,1,0,1,Medium,3,4.5,0,0,0.01,0
C22608,James Jackson,London,26,2,Basic,1350.0,2589.39,1 Year,17,12.5,2,0,0,1,Medium,5,3.0,0,0,0.1459,0
C22609,Isha Chopra,Mumbai,36,19,Basic,1220.0,21901.15,1 Month,13,44.2,4,2,0,1,Medium,38,2.6,1,0,0.6679,1
C22610,Anushka Chatterjee,Bengaluru,39,2,Pro,3830.0,6946.87,2 Year,19,25.4,3,1,0,0,Medium,11,2.6,0,0,0.1184,0
C22611,Liam Smith,San Francisco,34,18,Enterprise,22920.0,395241.56,1 Year,16,28.9,4,2,0,1,Medium,4,3.0,0,0,0.1021,0
C22612,Priya Verma,Bengaluru,39,5,Basic,1180.0,5529.26,1 Month,9,43.8,0,0,2,0,Medium,25,4.4,0,0,0.39,0
C22613,Neha Mehta,Delhi NCR,37,4,Enterprise,14580.0,59784.32,1 Month,14,24.1,4,2,0,0,Medium,4,5.0,0,0,0.1762,0
C22614,Mia Jackson,New York,32,8,Pro,3730.0,29047.03,1 Month,13,38.8,4,2,1,0,Medium,0,3.5,0,1,0.4911,1
C22615,Ananya Deshmukh,Bengaluru,35,19,Basic,1360.0,25446.25,1 Year,15,9.3,6,1,0,0,Medium,3,3.4,1,0,0.3574,0
C22616,Olivia Miller,Sydney,35,16,Basic,1510.0,24436.44,1 Year,14,15.3,1,0,0,0,Medium,1,3.0,0,0,0.0973,0
C22617,Mia Martinez,London,36,21,Basic,1340.0,26584.56,1 Month,10,39.7,4,1,1,0,Medium,18,2.8,0,0,0.5975,1
C22618,Ava Jackson,New York,34,46,Basic,1350.0,64164.77,1 Month,16,10.3,0,0,0,1,Medium,1,3.5,0,0,0.01,0
C22619,Ananya Rao,Delhi NCR,39,5,Pro,3850.0,18463.99,1 Month,15,13.4,5,0,0,0,Medium,57,1.9,0,0,0.8231,1
C22620,Aarav Kulkarni,Delhi NCR,44,10,Basic,1230.0,11268.14,1 Month,15,21.6,3,1,0,1,Medium,15,4.0,0,0,0.3783,0
C22621,Karan Reddy,Delhi NCR,39,6,Basic,1100.0,6788.85,1 Month,5,19.6,3,0,0,0,Medium,0,2.7,1,1,0.5824,1
C22622,Rahul Reddy,Pune,21,16,Pro,4340.0,72106.7,1 Month,15,11.3,5,1,0,1,Medium,2,3.5,0,0,0.3737,0
C22623,Anushka Nair,Hyderabad,23,6,Pro,4410.0,24679.56,1 Year,11,47.3,4,2,0,1,Medium,20,4.7,0,0,0.1786,0
C22624,Dev Mehta,Delhi NCR,41,15,Pro,3970.0,59423.2,1 Year,11,54.8,3,0,1,0,Medium,15,4.1,0,0,0.1408,0
C22625,Rohan Kumar,Delhi NCR,28,32,Basic,1430.0,45908.53,1 Month,20,17.2,3,2,2,1,High,33,3.8,1,0,0.4765,1
C22626,Aarav Joshi,Bengaluru,46,15,Pro,3690.0,51847.92,1 Year,14,25.3,7,0,1,0,Medium,5,5.0,2,2,0.2481,0
C22627,Emma Jones,Singapore,22,33,Enterprise,13950.0,443883.64,2 Year,15,42.3,3,2,0,1,Medium,4,4.7,0,0,0.0425,0
C22628,Karan Rao,Delhi NCR,43,18,Pro,3870.0,66847.96,1 Year,11,25.2,6,3,1,1,Medium,5,3.7,2,0,0.2912,0
C22629,Amelia Rodriguez,London,28,37,Enterprise,21590.0,794177.35,1 Month,13,13.5,4,4,0,1,Medium,12,3.7,0,0,0.4045,0
C22630,Liam Martin,Toronto,46,48,Pro,4770.0,222850.47,1 Year,15,9.2,0,0,0,0,Medium,1,3.8,0,1,0.013,0
C22631,Meera Mehta,Delhi NCR,29,13,Pro,3070.0,39966.14,1 Year,15,4.2,1,0,2,0,Medium,19,4.3,2,0,0.1966,0
C22632,Anushka Gupta,Hyderabad,27,29,Pro,4980.0,131960.82,1 Month,7,11.4,5,2,0,0,Medium,14,4.6,0,0,0.3829,0
C22633,Ethan Garcia,San Francisco,36,12,Basic,1190.0,13470.63,1 Month,9,17.3,4,3,1,1,Medium,21,4.7,1,0,0.6586,1
C22634,Kavya Agarwal,Pune,22,22,Basic,1070.0,21371.46,1 Year,14,22.8,3,1,2,0,Medium,23,4.5,0,0,0.3022,0
C22635,Kabir Singh,Delhi NCR,27,1,Basic,1130.0,1110.79,1 Year,14,9.6,0,0,0,1,Medium,7,3.5,0,0,0.1473,0
C22636,Arjun Sharma,Delhi NCR,43,60,Basic,800.0,46226.45,1 Year,8,19.4,3,2,0,0,Medium,2,4.1,0,0,0.1353,0
C22637,Ananya Sharma,Hyderabad,49,41,Basic,1250.0,53567.83,1 Month,16,14.3,2,2,1,1,Medium,11,4.3,0,2,0.3869,0
C22638,Tanvi Sharma,Pune,33,41,Enterprise,14060.0,545119.92,1 Month,22,24.9,2,0,0,0,High,23,4.5,0,0,0.01,0
C22639,Noah Jones,Singapore,31,6,Basic,1090.0,6157.18,1 Year,11,27.4,3,2,0,0,Medium,0,2.5,0,1,0.4747,1
C22640,Aditya Chatterjee,Bengaluru,22,6,Enterprise,17280.0,98815.33,1 Month,10,20.3,3,1,0,0,Medium,10,4.4,0,0,0.2583,0
C22641,James Johnson,San Francisco,41,10,Pro,5120.0,49768.57,1 Month,10,37.6,0,0,0,0,Medium,14,4.8,0,0,0.0323,0
C22642,Olivia Jackson,London,32,39,Basic,1210.0,46807.21,1 Month,16,12.2,3,1,1,0,Medium,6,4.9,2,0,0.1421,0
C22643,Arjun Gupta,Pune,25,36,Pro,5060.0,173734.77,1 Year,14,31.7,1,1,0,0,Medium,24,4.2,0,0,0.0506,0
C22644,Olivia Wilson,New York,38,7,Basic,840.0,5882.72,1 Month,12,13.3,1,0,0,0,Medium,1,4.9,0,0,0.1041,0
C22645,Aditya Mehta,Chennai,24,15,Enterprise,18120.0,273965.73,1 Month,8,22.9,4,1,4,1,Medium,3,4.7,0,0,0.5581,1
C22646,Rohan Chatterjee,Bengaluru,37,12,Pro,4920.0,59704.82,1 Year,19,8.6,6,2,0,1,Medium,8,3.8,0,0,0.3362,0
C22647,Rohan Deshmukh,Hyderabad,32,19,Basic,1570.0,30629.56,1 Year,16,46.5,1,0,0,0,Medium,16,3.1,0,0,0.0511,0
C22648,Priya Kulkarni,Delhi NCR,37,5,Enterprise,14510.0,66962.08,1 Year,19,30.8,1,0,1,0,Medium,38,2.1,0,1,0.435,0
C22649,Dev Joshi,Pune,22,2,Pro,3830.0,7751.84,1 Year,18,30.1,4,1,4,0,Medium,5,4.1,0,0,0.4679,1
C22650,Dev Verma,Bengaluru,37,1,Basic,1350.0,1274.87,1 Year,13,10.0,3,1,3,0,Medium,14,3.1,0,0,0.7162,1
C22651,Rahul Nair,Bengaluru,21,9,Pro,5790.0,52577.55,1 Month,16,19.6,2,1,0,0,Medium,5,4.3,0,0,0.1331,0
C22652,Kavya Chatterjee,Bengaluru,38,53,Pro,4730.0,226738.23,1 Month,7,36.2,5,2,1,1,Medium,12,4.2,0,0,0.0789,0
C22653,Karan Agarwal,Chennai,35,21,Basic,870.0,17028.2,1 Month,14,19.7,6,0,1,1,Medium,19,3.5,0,0,0.5308,1
C22654,Vikram Chopra,Pune,21,25,Pro,3630.0,88229.21,1 Year,19,6.9,2,0,0,1,Medium,4,3.4,0,1,0.0922,0
C22655,Arjun Bhasin,Mumbai,35,53,Basic,1240.0,64989.14,1 Year,6,21.4,1,0,0,1,Medium,15,3.2,0,0,0.0495,0
C22656,Vikram Sharma,Mumbai,42,10,Pro,4790.0,49913.0,1 Year,10,27.2,5,2,1,0,Medium,33,4.6,0,0,0.4893,1
C22657,Alex Anderson,New York,32,12,Basic,1130.0,12705.55,1 Month,15,12.3,3,1,0,1,Medium,19,3.5,0,0,0.468,1
C22658,Rohan Iyer,Pune,24,9,Enterprise,14720.0,129683.85,1 Month,15,30.3,2,2,0,0,Medium,2,4.2,0,0,0.0903,0
C22659,Anushka Kulkarni,Delhi NCR,32,4,Pro,5380.0,20957.97,1 Month,16,14.9,3,3,0,1,Medium,90,3.5,1,0,0.8997,1
C22660,Anushka Bhasin,Delhi NCR,21,27,Basic,1100.0,29815.76,1 Month,16,10.9,8,3,0,1,Medium,3,2.8,0,0,0.6394,1
C22661,Harper Miller,Sydney,38,43,Basic,1360.0,54767.71,2 Year,13,9.0,1,0,4,0,Medium,16,3.9,1,0,0.1621,0
C22662,Emma Lee,Sydney,42,31,Basic,670.0,21585.2,1 Year,13,11.7,8,4,0,0,Medium,4,3.1,1,0,0.5044,1
C22663,Meera Sharma,Chennai,31,1,Pro,5460.0,5728.7,1 Year,12,39.2,3,0,0,0,Medium,10,5.0,0,0,0.1177,0
C22664,Michael Wilson,Sydney,33,7,Basic,990.0,7156.52,2 Year,14,2.0,1,1,1,0,Medium,45,5.0,0,0,0.3597,0
C22665,Aditya Sharma,Pune,46,17,Pro,5580.0,95401.15,1 Month,18,17.4,0,0,0,0,Medium,28,4.8,0,0,0.1021,0
C22666,Charlotte Brown,Sydney,49,8,Enterprise,20640.0,165283.32,1 Month,15,10.1,3,1,0,0,Medium,2,2.8,0,0,0.3464,0
C22667,Sneha Gupta,Pune,42,3,Pro,3360.0,10206.13,1 Year,17,17.3,2,2,2,1,Medium,15,2.5,0,1,0.6108,1
C22668,Diya Kulkarni,Bengaluru,26,14,Basic,1270.0,17493.49,1 Month,16,17.8,1,0,3,0,Medium,6,4.2,0,0,0.3023,0
C22669,Michael Smith,Toronto,47,14,Basic,1700.0,22262.43,1 Year,14,40.0,3,2,0,0,Medium,10,4.5,0,0,0.0863,0
C22670,Aditya Verma,Delhi NCR,41,23,Pro,4020.0,95552.79,1 Year,19,20.9,4,1,0,0,Medium,18,5.0,1,0,0.0334,0
C22671,Priya Chopra,Mumbai,38,60,Pro,5830.0,349279.64,1 Year,14,27.1,4,4,0,0,Medium,5,5.0,1,0,0.0934,0
C22672,Neha Chopra,Bengaluru,38,19,Pro,4810.0,83333.14,2 Year,14,10.6,1,0,3,0,Medium,5,3.4,0,0,0.1185,0
C22673,Isha Kulkarni,Chennai,45,7,Pro,5570.0,37998.32,1 Month,6,26.3,5,0,0,1,Medium,23,3.9,0,0,0.503,1
C22674,Isha Chatterjee,Chennai,21,57,Basic,1250.0,68911.4,2 Year,10,23.7,2,0,0,1,Medium,19,3.4,2,2,0.01,0
C22675,Charlotte Jackson,San Francisco,34,16,Enterprise,18070.0,264324.07,2 Year,12,18.4,3,2,0,0,Medium,28,4.1,0,0,0.159,0
C22676,Isha Singh,Chennai,25,19,Basic,1750.0,31748.71,1 Year,22,14.3,1,0,2,1,High,21,4.7,1,0,0.1758,0
C22677,Neha Sharma,Bengaluru,39,8,Pro,5080.0,37842.93,2 Year,11,16.2,2,2,2,1,Medium,1,3.7,0,0,0.2834,0
C22678,Charlotte Thomas,Toronto,28,11,Pro,4310.0,42983.85,2 Year,16,24.9,2,1,1,0,Medium,1,4.6,1,0,0.0147,0
C22679,Vikram Gupta,Chennai,63,10,Basic,1330.0,12014.04,1 Year,18,15.1,1,1,0,1,Medium,28,3.4,0,0,0.2366,0
C22680,James Perez,Sydney,42,50,Pro,4050.0,190717.11,1 Month,13,39.6,3,1,1,1,Medium,7,4.0,0,2,0.01,0
C22681,Benjamin Thomas,New York,25,30,Pro,4590.0,125823.41,1 Month,11,16.2,0,0,0,0,Medium,11,4.3,0,2,0.1959,0
C22682,Karan Sharma,Pune,44,2,Pro,5460.0,11207.5,1 Month,12,27.7,1,0,2,1,Medium,17,4.1,0,1,0.4977,1
C22683,Siddharth Kumar,Mumbai,32,7,Basic,1150.0,8423.22,1 Month,14,31.6,3,2,1,0,Medium,0,4.4,0,0,0.2559,0
C22684,Harper Miller,Sydney,36,2,Basic,940.0,1822.8,1 Year,5,15.8,2,1,0,0,Medium,24,3.1,2,0,0.5266,1
C22685,Rohan Bhasin,Delhi NCR,34,14,Basic,910.0,12593.27,1 Month,16,18.9,2,2,0,0,Medium,13,3.4,0,0,0.3401,0
C22686,Noah Jackson,London,21,6,Basic,1220.0,7630.6,1 Year,16,7.5,2,0,2,0,Medium,5,4.6,0,0,0.1432,0
C22687,Liam Johnson,Sydney,30,2,Enterprise,15670.0,31733.65,1 Month,10,6.4,2,1,0,0,Medium,3,3.1,0,0,0.4116,0
C22688,Aditya Sharma,Chennai,25,27,Pro,3350.0,88314.2,1 Month,11,45.8,5,3,0,0,Medium,11,4.6,1,0,0.1939,0
C22689,Neha Sharma,Mumbai,21,2,Basic,840.0,1619.34,1 Year,18,30.8,4,1,0,1,Medium,25,3.9,0,0,0.2135,0
C22690,Kabir Sharma,Hyderabad,31,6,Enterprise,22610.0,137287.42,2 Year,14,42.5,0,0,0,0,Medium,4,5.0,0,0,0.01,0
C22691,Rahul Agarwal,Bengaluru,33,27,Pro,4390.0,112403.8,1 Month,10,52.0,3,0,0,1,Medium,5,3.8,0,0,0.0635,0
C22692,Anushka Reddy,Chennai,22,13,Basic,1220.0,16058.06,1 Month,17,20.4,1,0,0,1,Medium,19,4.8,0,1,0.1558,0
C22693,Mia Thomas,New York,45,31,Basic,910.0,25693.93,1 Month,17,9.2,2,0,0,0,Medium,2,2.8,0,1,0.1797,0
C22694,Tanvi Patel,Chennai,39,10,Basic,1030.0,10065.16,1 Year,15,48.9,1,2,1,1,Medium,13,3.0,0,0,0.2251,0
C22695,Priya Nair,Chennai,36,31,Enterprise,16350.0,469933.22,1 Year,17,12.6,0,0,0,0,Medium,24,4.0,0,0,0.0665,0
C22696,Kabir Gupta,Hyderabad,40,14,Pro,4280.0,60530.29,1 Month,13,19.3,2,0,0,0,Medium,9,3.1,2,1,0.1863,0
C22697,Sneha Verma,Pune,40,2,Enterprise,12700.0,26554.71,1 Month,10,6.8,2,2,0,1,Medium,7,2.5,0,0,0.5073,1
C22698,Isha Chatterjee,Chennai,38,12,Basic,1530.0,18328.23,1 Month,17,8.7,2,0,0,0,Medium,1,3.4,0,0,0.1547,0
C22699,Aarav Rao,Delhi NCR,49,15,Enterprise,18440.0,279012.61,1 Year,12,24.8,4,3,0,0,Medium,6,4.1,0,0,0.1707,0
C22700,Michael Moore,Singapore,21,18,Basic,1260.0,20968.06,1 Month,10,31.2,4,4,0,1,Medium,21,4.5,1,0,0.6511,1
C22701,Benjamin Martin,New York,40,48,Enterprise,21700.0,1023355.85,2 Year,11,21.0,1,0,0,0,Medium,10,3.8,0,0,0.01,0
C22702,Aarav Chopra,Pune,32,4,Enterprise,21430.0,87162.28,1 Month,8,22.9,2,0,0,1,Medium,0,3.6,0,1,0.2678,0
C22703,Amelia Davis,New York,48,17,Basic,1030.0,18011.55,1 Year,15,25.0,4,2,0,1,Medium,13,3.2,0,0,0.259,0
C22704,Sophia Lee,Toronto,39,26,Pro,4980.0,135480.02,1 Year,13,11.4,1,0,0,0,Medium,10,3.3,0,0,0.0639,0
C22705,Isha Singh,Bengaluru,34,40,Pro,4980.0,201589.57,1 Month,7,24.2,3,2,0,1,Medium,2,4.5,0,0,0.1352,0
C22706,Rahul Singh,Chennai,48,14,Enterprise,19610.0,270705.75,1 Month,18,10.0,4,0,0,1,Medium,12,5.0,1,0,0.0175,0
C22707,Sarah Jones,Toronto,34,5,Basic,1520.0,7768.55,1 Month,11,4.2,5,1,0,1,Medium,10,4.8,0,0,0.5547,1
C22708,Rohan Mehta,Chennai,39,31,Pro,5140.0,149570.97,1 Year,13,17.5,2,0,2,0,Medium,13,5.0,0,0,0.0398,0
C22709,Mia Brown,Singapore,30,43,Enterprise,21050.0,933130.19,1 Month,21,28.3,1,2,0,1,High,7,3.8,0,0,0.01,0
C22710,Kabir Kulkarni,Hyderabad,37,3,Pro,5590.0,17058.84,1 Month,25,18.8,1,2,0,1,High,41,3.5,0,0,0.3956,0
C22711,Olivia Davis,Sydney,54,5,Basic,1210.0,5596.46,1 Month,10,29.1,2,1,0,1,Medium,26,2.7,0,1,0.6565,1
C22712,Kavya Mehta,Chennai,43,37,Pro,4550.0,173012.67,1 Year,15,23.6,3,1,0,0,Medium,36,3.7,0,0,0.0957,0
C22713,Siddharth Agarwal,Chennai,39,12,Basic,1450.0,17828.62,1 Month,14,17.0,4,1,0,0,Medium,10,5.0,0,0,0.3674,0
C22714,Ava Thomas,Singapore,23,4,Pro,4360.0,18115.62,1 Year,13,14.2,2,1,1,1,Medium,15,3.2,0,0,0.4492,0
C22715,Alex Miller,London,57,19,Basic,1340.0,26354.79,1 Month,11,18.3,1,0,2,0,Medium,0,3.9,0,0,0.3169,0
C22716,Kabir Mehta,Pune,25,12,Basic,1030.0,11732.97,1 Year,18,18.9,4,2,1,0,Medium,19,1.3,0,0,0.6475,1
C22717,Sarah Brown,Singapore,36,60,Pro,2680.0,157055.76,1 Month,15,53.8,5,0,0,0,Medium,18,5.0,0,0,0.01,0
C22718,Ethan Taylor,Singapore,40,5,Basic,1380.0,7043.91,1 Year,13,9.6,6,4,0,0,Medium,21,3.5,0,0,0.7612,1
C22719,Dev Verma,Bengaluru,41,9,Pro,3260.0,29792.91,1 Month,17,14.8,1,0,2,0,Medium,12,5.0,0,0,0.2072,0
C22720,Isha Agarwal,Delhi NCR,29,4,Pro,3940.0,16092.17,1 Year,10,24.9,3,2,0,0,Medium,10,3.2,2,2,0.3628,0
C22721,Vikram Chopra,Bengaluru,42,1,Basic,1450.0,1355.64,1 Year,18,18.8,2,4,0,1,Medium,7,3.8,0,0,0.3518,0
C22722,David Garcia,Toronto,24,6,Basic,1450.0,8865.69,1 Year,8,9.6,4,1,0,1,Medium,18,2.4,0,0,0.6759,1
C22723,Priya Nair,Chennai,50,31,Pro,5440.0,154346.27,1 Year,15,17.9,2,0,4,0,Medium,17,2.4,2,1,0.4627,1
C22724,Tanvi Mehta,Bengaluru,24,6,Basic,590.0,3442.86,2 Year,14,7.2,2,1,0,0,Medium,20,3.7,0,0,0.2081,0
C22725,Kabir Reddy,Bengaluru,31,22,Pro,4740.0,94727.98,1 Year,15,6.4,2,0,2,0,Medium,16,3.6,1,0,0.1448,0
C22726,Tanvi Patel,Bengaluru,41,14,Pro,4290.0,58136.33,1 Month,18,24.0,6,3,0,0,Medium,6,4.8,0,0,0.3031,0
C22727,Neha Verma,Hyderabad,34,14,Enterprise,21960.0,288008.1,1 Month,21,30.8,5,3,3,0,High,1,3.8,0,0,0.4401,0
C22728,Neha Bhasin,Chennai,49,28,Pro,5680.0,155519.32,1 Month,15,43.5,1,0,0,0,Medium,2,2.7,0,0,0.0632,0
C22729,Ethan Johnson,New York,47,18,Basic,810.0,14681.35,1 Month,15,10.0,4,1,0,1,Medium,8,4.0,1,0,0.2215,0
C22730,Rahul Kulkarni,Pune,40,4,Pro,4510.0,16319.83,1 Month,12,23.7,2,1,1,1,Medium,5,2.8,0,0,0.4239,0
C22731,Michael Lee,New York,29,5,Enterprise,21410.0,100573.95,2 Year,14,19.2,1,0,0,0,Medium,5,3.1,0,0,0.01,0
C22732,Michael Thomas,New York,34,15,Pro,4230.0,58529.9,1 Month,13,43.5,3,1,0,0,Medium,3,3.8,1,1,0.1431,0
C22733,Benjamin Miller,Singapore,22,34,Enterprise,24610.0,776111.36,1 Month,10,20.4,2,0,1,0,Medium,7,2.4,0,0,0.1462,0
C22734,Ananya Iyer,Delhi NCR,28,3,Pro,4180.0,12380.67,1 Month,18,35.7,1,1,0,0,Medium,2,3.3,0,0,0.1565,0
C22735,Sneha Nair,Bengaluru,33,3,Pro,4260.0,11624.67,1 Month,14,38.7,10,5,0,1,Medium,8,3.1,0,0,0.9485,1
C22736,Daniel Jones,San Francisco,43,14,Basic,880.0,12392.68,2 Year,10,16.8,2,0,2,1,Medium,11,2.3,0,0,0.3806,0
C22737,Ethan Martin,Singapore,39,4,Pro,4620.0,17277.93,1 Month,16,25.5,1,0,0,1,Medium,10,4.5,0,0,0.0582,0
C22738,Siddharth Rao,Hyderabad,33,60,Basic,500.0,31319.93,1 Month,11,38.4,2,0,3,1,Medium,28,4.0,0,0,0.1248,0
C22739,Michael Miller,New York,29,1,Basic,1130.0,1175.41,1 Year,18,23.1,5,4,0,1,Medium,3,3.4,0,0,0.4493,0
C22740,Noah Martinez,Toronto,42,11,Basic,1580.0,17550.0,2 Year,11,5.2,2,1,0,0,Medium,18,2.4,0,0,0.4437,0
